id,title,user,bot,timestamp,domain,namespace,comment,length_old,length_new,revision_old,revision_new,minor,patrolled,wiki,title_url,wiki_url
2009180959,2025 Portland Hearts of Pine season,Logan Z Man 2022!,False,1774376963,en.wikipedia.org,0,/* Appearances and goals */,82474,82474,1344374810,1345175126,False,False,enwiki,https://en.wikipedia.org/wiki/2025_Portland_Hearts_of_Pine_season,https://en.wikipedia.org/w/index.php?diff=1345175126&oldid=1344374810
2009180957,Truth Killer,LionmerterTHE,False,1774376967,en.wikipedia.org,0,"/* Reception */ clean up, [[WP:AWB/T|typo(s) fixed]]: well-received → well received",6704,6704,1337287693,1345175133,True,False,enwiki,https://en.wikipedia.org/wiki/Truth_Killer,https://en.wikipedia.org/w/index.php?diff=1345175133&oldid=1337287693
2009180963,The Bodyguard (1992 film),BrothaTimothy,False,1774376965,en.wikipedia.org,0,Changed from mostly unfavorable to mixed to negative reviews in intro lede,84158,84157,1345174626,1345175131,False,False,enwiki,https://en.wikipedia.org/wiki/The_Bodyguard_(1992_film),https://en.wikipedia.org/w/index.php?diff=1345175131&oldid=1345174626
2009180964,List of acts of the Parliament of the United Kingdom from 1869,Hughbe98,False,1774376955,en.wikipedia.org,0,,105222,105320,1345175042,1345175107,False,False,enwiki,https://en.wikipedia.org/wiki/List_of_acts_of_the_Parliament_of_the_United_Kingdom_from_1869,https://en.wikipedia.org/w/index.php?diff=1345175107&oldid=1345175042
2009180966,Iminuet,JoeNMLC,False,1774376975,en.wikipedia.org,0,chg unref. to one source; Wikipedia:WikiProject Unreferenced articles; [[WP:URA|you can help!]],1183,1182,1345175082,1345175141,False,False,enwiki,https://en.wikipedia.org/wiki/Iminuet,https://en.wikipedia.org/w/index.php?diff=1345175141&oldid=1345175082
2009180967,Summer Radish Vacation!!,Kqol,False,1774376974,en.wikipedia.org,0,,8839,8836,1345174921,1345175138,True,False,enwiki,https://en.wikipedia.org/wiki/Summer_Radish_Vacation!!,https://en.wikipedia.org/w/index.php?diff=1345175138&oldid=1345174921
2009180968,Albert Bandura,ItGetsWorseB4ItGetsWorse,False,1774376973,en.wikipedia.org,0,Readability edits were made and sources were added or reused.,36121,36476,1345171842,1345175136,False,False,enwiki,https://en.wikipedia.org/wiki/Albert_Bandura,https://en.wikipedia.org/w/index.php?diff=1345175136&oldid=1345171842
2009180969,Cereus albicaulis subsp. estevesii,Phytofern,False,1774376973,en.wikipedia.org,0,Added citation to range map of subspecies.,3671,3958,1341074302,1345175137,False,False,enwiki,https://en.wikipedia.org/wiki/Cereus_albicaulis_subsp._estevesii,https://en.wikipedia.org/w/index.php?diff=1345175137&oldid=1341074302
2009180970,List of Women's World Champions (WWE),TRDarkside73,False,1774376976,en.wikipedia.org,0,/* Combined reigns */,51320,51320,1343877446,1345175147,False,False,enwiki,https://en.wikipedia.org/wiki/List_of_Women%27s_World_Champions_(WWE),https://en.wikipedia.org/w/index.php?diff=1345175147&oldid=1343877446
2009180972,Fairmont Marion County Transit Authority,LionmerterTHE,False,1774376975,en.wikipedia.org,0,"/* History */ clean up, [[WP:AWB/T|typo(s) fixed]]: Board of Directors → board of directors, ’s → 's (2)",34551,34547,1341566283,1345175144,True,False,enwiki,https://en.wikipedia.org/wiki/Fairmont_Marion_County_Transit_Authority,https://en.wikipedia.org/w/index.php?diff=1345175144&oldid=1341566283
