id,title,user,bot,timestamp,domain,namespace,comment,length_old,length_new,revision_old,revision_new,minor,patrolled,wiki,title_url,wiki_url
2009722003,Beryl Howell,~2026-18803-42,False,1774498941,en.wikipedia.org,0,,28830,28833,1340706252,1345448637,False,False,enwiki,https://en.wikipedia.org/wiki/Beryl_Howell,https://en.wikipedia.org/w/index.php?diff=1345448637&oldid=1340706252
2009722004,Madison Bailey,Bringingthewood,False,1774498942,en.wikipedia.org,0,Undid revision [[Special:Diff/1345448554|1345448554]] by [[Special:Contributions/~2026-18734-98|~2026-18734-98]] ([[User talk:~2026-18734-98|talk]]) -- unexplained reference removal,11699,12471,1345448554,1345448638,True,False,enwiki,https://en.wikipedia.org/wiki/Madison_Bailey,https://en.wikipedia.org/w/index.php?diff=1345448638&oldid=1345448554
2009722005,Rasmus Lindgren,Robby.is.on,False,1774498939,en.wikipedia.org,0,Fix tense.,185822,185811,1345448520,1345448630,False,False,enwiki,https://en.wikipedia.org/wiki/Rasmus_Lindgren,https://en.wikipedia.org/w/index.php?diff=1345448630&oldid=1345448520
2009722008,Paris Basketball,MexicoLindisimo,False,1774498941,en.wikipedia.org,0,/* The road to the EuroCup victory */,25154,25368,1345448210,1345448639,False,False,enwiki,https://en.wikipedia.org/wiki/Paris_Basketball,https://en.wikipedia.org/w/index.php?diff=1345448639&oldid=1345448210
2009722009,Toro Rodríguez,Finn Shipley,False,1774498945,en.wikipedia.org,0,/* CARS Pro Late Model Tour */,12106,12116,1345341097,1345448641,False,False,enwiki,https://en.wikipedia.org/wiki/Toro_Rodr%C3%ADguez,https://en.wikipedia.org/w/index.php?diff=1345448641&oldid=1345341097
2009722013,Alex (Street Fighter),Kung Fu Man,False,1774498947,en.wikipedia.org,0,/* Promotion and reception */ Replacing EventHubs with ShackNews,25255,25232,1345446538,1345448642,False,False,enwiki,https://en.wikipedia.org/wiki/Alex_(Street_Fighter),https://en.wikipedia.org/w/index.php?diff=1345448642&oldid=1345446538
2009722016,Edwin C. Fairchild,Chris the speller,False,1774498949,en.wikipedia.org,0,/* Biography */ replaced: right-wing → right wing,4752,4752,1287074905,1345448645,True,False,enwiki,https://en.wikipedia.org/wiki/Edwin_C._Fairchild,https://en.wikipedia.org/w/index.php?diff=1345448645&oldid=1287074905
2009722032,Isaac Klein,Chris the speller,False,1774498956,en.wikipedia.org,0,/* Role within Conservative Judaism */ replaced: right-wing → right wing,8182,8182,1339738732,1345448649,True,False,enwiki,https://en.wikipedia.org/wiki/Isaac_Klein,https://en.wikipedia.org/w/index.php?diff=1345448649&oldid=1339738732
2009722036,Rebecca Blumhagen,~2026-35001-4,False,1774498958,en.wikipedia.org,0,grammatical correction,3721,3720,965258040,1345448653,False,False,enwiki,https://en.wikipedia.org/wiki/Rebecca_Blumhagen,https://en.wikipedia.org/w/index.php?diff=1345448653&oldid=965258040
2009722037,National Science Appreciation Day,S1r Gawa1n 2004,False,1774498959,en.wikipedia.org,0,/* History */,6115,6114,1289855755,1345448654,False,False,enwiki,https://en.wikipedia.org/wiki/National_Science_Appreciation_Day,https://en.wikipedia.org/w/index.php?diff=1345448654&oldid=1289855755
2009722040,Rudolph the Red-Nosed Reindeer (TV special),~2026-15870-95,False,1774498955,en.wikipedia.org,0,/* Cast */,52543,52677,1344701017,1345448652,False,False,enwiki,https://en.wikipedia.org/wiki/Rudolph_the_Red-Nosed_Reindeer_(TV_special),https://en.wikipedia.org/w/index.php?diff=1345448652&oldid=1344701017
