id,title,user,bot,timestamp,domain,namespace,comment,length_old,length_new,revision_old,revision_new,minor,patrolled,wiki,title_url,wiki_url
2009156890,List of death row inmates in the United States who have exhausted their appeals,Dashing24,False,1774370932,en.wikipedia.org,0,/* List of pending requests to set an execution date */ Taylor irrevocably elected nitrogen hypoxia,208596,208572,1345042183,1345161657,False,False,enwiki,https://en.wikipedia.org/wiki/List_of_death_row_inmates_in_the_United_States_who_have_exhausted_their_appeals,https://en.wikipedia.org/w/index.php?diff=1345161657&oldid=1345042183
2009156891,Harry Potter (TV series),~2026-18443-42,False,1774370926,en.wikipedia.org,0,official title,64725,64773,1345112519,1345161650,False,False,enwiki,https://en.wikipedia.org/wiki/Harry_Potter_(TV_series),https://en.wikipedia.org/w/index.php?diff=1345161650&oldid=1345112519
2009156893,Eileen Bennett,Spectritus,False,1774370933,en.wikipedia.org,0,/* Personal life and death */,5010,5087,1345161372,1345161660,False,False,enwiki,https://en.wikipedia.org/wiki/Eileen_Bennett,https://en.wikipedia.org/w/index.php?diff=1345161660&oldid=1345161372
2009156894,List of equipment of the Croatian Army,~2026-18442-52,False,1774370925,en.wikipedia.org,0,/* Infantry mobility vehicles */Wrong word,137390,137385,1345161246,1345161653,False,False,enwiki,https://en.wikipedia.org/wiki/List_of_equipment_of_the_Croatian_Army,https://en.wikipedia.org/w/index.php?diff=1345161653&oldid=1345161246
2009156896,"It's Arbor Day, Charlie Brown/Charlie Brown's All Stars! (soundtrack)",Wk3v78k23tnsa,False,1774370937,en.wikipedia.org,0,/* Release */,20791,20815,1345161610,1345161666,False,False,enwiki,"https://en.wikipedia.org/wiki/It%27s_Arbor_Day,_Charlie_Brown/Charlie_Brown%27s_All_Stars!_(soundtrack)",https://en.wikipedia.org/w/index.php?diff=1345161666&oldid=1345161610
2009156898,Kevin McGonigle,~2026-18431-81,False,1774370937,en.wikipedia.org,0,/* Professional career */,7699,7895,1341866778,1345161669,False,False,enwiki,https://en.wikipedia.org/wiki/Kevin_McGonigle,https://en.wikipedia.org/w/index.php?diff=1345161669&oldid=1341866778
2009156902,Munazzah Arif,~2026-18359-31,False,1774370938,en.wikipedia.org,0,,9777,10103,1332253207,1345161673,False,False,enwiki,https://en.wikipedia.org/wiki/Munazzah_Arif,https://en.wikipedia.org/w/index.php?diff=1345161673&oldid=1332253207
2009156901,The Smurfs: Mission Vileaf,LionmerterTHE,False,1774370935,en.wikipedia.org,0,"/* Development */ clean up, [[WP:AWB/T|typo(s) fixed]]: April 8, 2021 → April 8, 2021,",5251,5252,1279154628,1345161663,True,False,enwiki,https://en.wikipedia.org/wiki/The_Smurfs:_Mission_Vileaf,https://en.wikipedia.org/w/index.php?diff=1345161663&oldid=1279154628
2009156904,Paul Unongo,Wilses,False,1774370939,en.wikipedia.org,0,/* Nigerian civil war */ undid link because its a heading,58695,58691,1344426266,1345161674,True,False,enwiki,https://en.wikipedia.org/wiki/Paul_Unongo,https://en.wikipedia.org/w/index.php?diff=1345161674&oldid=1344426266
2009156905,Philip Mounstephen,~2026-16577-39,False,1774370939,en.wikipedia.org,0,,14817,14902,1341815509,1345161675,False,False,enwiki,https://en.wikipedia.org/wiki/Philip_Mounstephen,https://en.wikipedia.org/w/index.php?diff=1345161675&oldid=1341815509
2009156906,Ron Davies (Western Australian politician),Jonathan Teagan,False,1774370938,en.wikipedia.org,0,Linked 1980 election,3686,3729,1285865035,1345161671,True,False,enwiki,https://en.wikipedia.org/wiki/Ron_Davies_(Western_Australian_politician),https://en.wikipedia.org/w/index.php?diff=1345161671&oldid=1285865035
2009156908,Josh Oliver,Castro13,False,1774370941,en.wikipedia.org,0,,14419,14418,1338023938,1345161680,False,False,enwiki,https://en.wikipedia.org/wiki/Josh_Oliver,https://en.wikipedia.org/w/index.php?diff=1345161680&oldid=1338023938
2009156909,Election denial movement in the United States,Rootsmusic,False,1774370935,en.wikipedia.org,0,/* President */,196508,196567,1343338236,1345161670,True,False,enwiki,https://en.wikipedia.org/wiki/Election_denial_movement_in_the_United_States,https://en.wikipedia.org/w/index.php?diff=1345161670&oldid=1343338236
2009156910,Annaba,Youcefkarim,False,1774370937,en.wikipedia.org,0,,29218,29282,1345160645,1345161667,False,False,enwiki,https://en.wikipedia.org/wiki/Annaba,https://en.wikipedia.org/w/index.php?diff=1345161667&oldid=1345160645
2009156914,Mungkid,LionmerterTHE,False,1774370941,en.wikipedia.org,0,"clean up, [[WP:AWB/T|typo(s) fixed]]: However  → However,",5683,5677,1341266905,1345161679,True,False,enwiki,https://en.wikipedia.org/wiki/Mungkid,https://en.wikipedia.org/w/index.php?diff=1345161679&oldid=1341266905
2009156915,Sentinelese,Tinysack,False,1774370941,en.wikipedia.org,0,,70617,70618,1345161601,1345161684,True,False,enwiki,https://en.wikipedia.org/wiki/Sentinelese,https://en.wikipedia.org/w/index.php?diff=1345161684&oldid=1345161601
2009156916,Associate international cricket in 2025–26,Bs1jac,False,1774370939,en.wikipedia.org,0,/* 2026 Men's T20 World Cup Africa Sub-regional Qualifier B */,118526,118526,1345158219,1345161678,False,False,enwiki,https://en.wikipedia.org/wiki/Associate_international_cricket_in_2025%E2%80%9326,https://en.wikipedia.org/w/index.php?diff=1345161678&oldid=1345158219
2009156918,Lucas Pinheiro Braathen,Wburrow,False,1774370943,en.wikipedia.org,0,/* Race podiums */ [[MOS:US]],32831,32841,1345161583,1345161686,False,False,enwiki,https://en.wikipedia.org/wiki/Lucas_Pinheiro_Braathen,https://en.wikipedia.org/w/index.php?diff=1345161686&oldid=1345161583
2009156922,2015 Spanish general election,Impru20,False,1774370938,en.wikipedia.org,0,/* Background */,217751,217752,1345161539,1345161676,False,False,enwiki,https://en.wikipedia.org/wiki/2015_Spanish_general_election,https://en.wikipedia.org/w/index.php?diff=1345161676&oldid=1345161539
2009156921,Thomas Yellowtail,Stationsation,False,1774370943,en.wikipedia.org,0,/* Spiritual influences */ int linking improved,7584,7588,1345161636,1345161685,True,False,enwiki,https://en.wikipedia.org/wiki/Thomas_Yellowtail,https://en.wikipedia.org/w/index.php?diff=1345161685&oldid=1345161636
2009156924,2024 Big 12 Championship Game,LionmerterTHE,False,1774370943,en.wikipedia.org,0,"clean up, added Empty section (1) tag, [[WP:AWB/T|typo(s) fixed]]: 2-2 → 2–2 (6), ’s → 's (2), 4-0 → 4–0 (5)",15599,15653,1333826490,1345161687,True,False,enwiki,https://en.wikipedia.org/wiki/2024_Big_12_Championship_Game,https://en.wikipedia.org/w/index.php?diff=1345161687&oldid=1333826490
2009156925,Fatemeh Pasandideh,Vanamonde93,False,1774370944,en.wikipedia.org,0,[[Wikipedia:Articles for deletion/Fatemeh Pasandideh]] closed as no consensus ([[WP:XFDC#4.0.16|XFDcloser]]),10642,10211,1344948396,1345161690,False,False,enwiki,https://en.wikipedia.org/wiki/Fatemeh_Pasandideh,https://en.wikipedia.org/w/index.php?diff=1345161690&oldid=1344948396
2009156926,João Klauss,Rupert1904,False,1774370947,en.wikipedia.org,0,/* Career statistics */ updated,13399,13497,1341433073,1345161691,False,False,enwiki,https://en.wikipedia.org/wiki/Jo%C3%A3o_Klauss,https://en.wikipedia.org/w/index.php?diff=1345161691&oldid=1341433073
2009156933,Visa FIVB Beach Volleyball International,KE3257,False,1774370942,en.wikipedia.org,0,/* growthexperiments-addlink-summary-summary:2|1|0 */,76678,76686,1335636473,1345161681,False,False,enwiki,https://en.wikipedia.org/wiki/Visa_FIVB_Beach_Volleyball_International,https://en.wikipedia.org/w/index.php?diff=1345161681&oldid=1335636473
2009156935,Satori (Winslow novel),LionmerterTHE,False,1774370947,en.wikipedia.org,0,"clean up, [[WP:AWB/T|typo(s) fixed]]: 87-164 → 87–164 (4)",8769,8777,1344743217,1345161692,True,False,enwiki,https://en.wikipedia.org/wiki/Satori_(Winslow_novel),https://en.wikipedia.org/w/index.php?diff=1345161692&oldid=1344743217
2009156942,Eva Lasting,Borgenland,False,1774370949,en.wikipedia.org,0,/* Season 4 (2026) */ translation,35211,35243,1345161579,1345161695,False,False,enwiki,https://en.wikipedia.org/wiki/Eva_Lasting,https://en.wikipedia.org/w/index.php?diff=1345161695&oldid=1345161579
2009156943,Fashionphile,Bluefootedboobies,False,1774370950,en.wikipedia.org,0,,15792,15800,1337937306,1345161699,False,False,enwiki,https://en.wikipedia.org/wiki/Fashionphile,https://en.wikipedia.org/w/index.php?diff=1345161699&oldid=1337937306
2009156944,Whale (ship),Neiltonks,False,1774370947,en.wikipedia.org,0,"Adding local [[Wikipedia:Short description|short description]]: ""Ship which disappeared in 1816"", overriding Wikidata description ""sloop""",2325,2378,1327489410,1345161693,False,False,enwiki,https://en.wikipedia.org/wiki/Whale_(ship),https://en.wikipedia.org/w/index.php?diff=1345161693&oldid=1327489410
2009156947,Börek,~2026-18021-20,False,1774370945,en.wikipedia.org,0,,53916,53914,1344501417,1345161694,False,False,enwiki,https://en.wikipedia.org/wiki/B%C3%B6rek,https://en.wikipedia.org/w/index.php?diff=1345161694&oldid=1344501417
2009156950,Philip Mounstephen,~2026-16577-39,False,1774370954,en.wikipedia.org,0,,14902,14900,1345161675,1345161703,False,False,enwiki,https://en.wikipedia.org/wiki/Philip_Mounstephen,https://en.wikipedia.org/w/index.php?diff=1345161703&oldid=1345161675
2009156951,Merel Bechtold,HorrorLover555,False,1774370956,en.wikipedia.org,0,,3821,3820,1284573894,1345161705,False,False,enwiki,https://en.wikipedia.org/wiki/Merel_Bechtold,https://en.wikipedia.org/w/index.php?diff=1345161705&oldid=1284573894
2009156953,Boliney,Hib Arivo,False,1774370950,en.wikipedia.org,0,,16564,16534,1330517258,1345161696,False,False,enwiki,https://en.wikipedia.org/wiki/Boliney,https://en.wikipedia.org/w/index.php?diff=1345161696&oldid=1330517258
2009156954,Manhattan,Rfl0216,False,1774370949,en.wikipedia.org,0,/* History */,332631,332630,1345161609,1345161700,False,False,enwiki,https://en.wikipedia.org/wiki/Manhattan,https://en.wikipedia.org/w/index.php?diff=1345161700&oldid=1345161609
2009156956,Clop (erotic fan art),Issac I Navarro,False,1774370959,en.wikipedia.org,0,added [[Category:Hentai]] using [[WP:HC|HotCat]],42285,42305,1345161577,1345161711,False,False,enwiki,https://en.wikipedia.org/wiki/Clop_(erotic_fan_art),https://en.wikipedia.org/w/index.php?diff=1345161711&oldid=1345161577
2009156958,Tom McKay (actor),Gaia Octavia Agrippa,False,1774370960,en.wikipedia.org,0,/* Television */ link,17092,17115,1345160706,1345161717,True,False,enwiki,https://en.wikipedia.org/wiki/Tom_McKay_(actor),https://en.wikipedia.org/w/index.php?diff=1345161717&oldid=1345160706
2009156957,Anok Yai,LionmerterTHE,False,1774370957,en.wikipedia.org,0,"clean up, [[WP:AWB/T|typo(s) fixed]]: ’s → 's (2)",21777,21771,1343081273,1345161708,True,False,enwiki,https://en.wikipedia.org/wiki/Anok_Yai,https://en.wikipedia.org/w/index.php?diff=1345161708&oldid=1343081273
2009156959,Philippine Ski and Snowboard Federation,~2026-18338-17,False,1774370958,en.wikipedia.org,0,,3024,3094,1342918856,1345161710,False,False,enwiki,https://en.wikipedia.org/wiki/Philippine_Ski_and_Snowboard_Federation,https://en.wikipedia.org/w/index.php?diff=1345161710&oldid=1342918856
2009156960,List of New Brunswick Theological Seminary people,LionmerterTHE,False,1774370957,en.wikipedia.org,0,"clean up, [[WP:AWB/T|typo(s) fixed]]: Theology → theology",20127,20127,1335789366,1345161709,True,False,enwiki,https://en.wikipedia.org/wiki/List_of_New_Brunswick_Theological_Seminary_people,https://en.wikipedia.org/w/index.php?diff=1345161709&oldid=1335789366
2009156964,Kodi Ramakrishna,DareshMohan,False,1774370961,en.wikipedia.org,0,/* Director */ false,12371,12359,1336625711,1345161720,False,False,enwiki,https://en.wikipedia.org/wiki/Kodi_Ramakrishna,https://en.wikipedia.org/w/index.php?diff=1345161720&oldid=1336625711
2009156970,Mozhan Navabi,Illegitimate Barrister,False,1774370962,en.wikipedia.org,0,middle initial,15131,15134,1342815273,1345161725,True,False,enwiki,https://en.wikipedia.org/wiki/Mozhan_Navabi,https://en.wikipedia.org/w/index.php?diff=1345161725&oldid=1342815273
2009156971,Machines (Biffy Clyro song),Solitude6nv5,False,1774370960,en.wikipedia.org,0,[[WP:AES|←]]Replaced content with '[[Category:Biffy Clyro songs]] [[Category:2007 singles]] [[Category:Albums with cover art by Storm Thorgerson]] [[Category:Songs written by Simon Neil]] [[Category:Song recordings produced by Garth Richardson]] [[Category:2007 songs]] [[Category:14th Floor Records singles]]',4300,274,1224893417,1345161714,False,False,enwiki,https://en.wikipedia.org/wiki/Machines_(Biffy_Clyro_song),https://en.wikipedia.org/w/index.php?diff=1345161714&oldid=1224893417
2009156973,Mavis Akua Andoh,Prempy,False,1774370959,en.wikipedia.org,0,,5612,5585,1345159059,1345161716,False,False,enwiki,https://en.wikipedia.org/wiki/Mavis_Akua_Andoh,https://en.wikipedia.org/w/index.php?diff=1345161716&oldid=1345159059
2009156976,Thomas Yellowtail,Stationsation,False,1774370960,en.wikipedia.org,0,/* Return of the Sun Dance to the Crow Tribe */,7588,7584,1345161685,1345161715,True,False,enwiki,https://en.wikipedia.org/wiki/Thomas_Yellowtail,https://en.wikipedia.org/w/index.php?diff=1345161715&oldid=1345161685
2009156979,Milken Institute,Ke shelly,False,1774370959,en.wikipedia.org,0,Added the International section and appropriate citations,28656,29669,1345161147,1345161713,False,False,enwiki,https://en.wikipedia.org/wiki/Milken_Institute,https://en.wikipedia.org/w/index.php?diff=1345161713&oldid=1345161147
2009156986,Mitch Albom,Kind Tennis Fan,False,1774370962,en.wikipedia.org,0,Reference tidy.,53150,53167,1345160895,1345161728,False,False,enwiki,https://en.wikipedia.org/wiki/Mitch_Albom,https://en.wikipedia.org/w/index.php?diff=1345161728&oldid=1345160895
2009156987,2008 Nouakchott clashes,The Squirrel Game,False,1774370964,en.wikipedia.org,0,Cleaned up article content (via [[User:Eejit43/scripts/article-cleaner|article-cleaner]]),6742,6746,1345155435,1345161729,False,False,enwiki,https://en.wikipedia.org/wiki/2008_Nouakchott_clashes,https://en.wikipedia.org/w/index.php?diff=1345161729&oldid=1345155435
2009156995,"Thomas Audley, 1st Baron Audley of Walden",Ira Leviton,False,1774370961,en.wikipedia.org,0,Fixed deprecated parameters in the infobox. (via [[WP:JWB]]),12185,12185,1334093810,1345161726,True,False,enwiki,"https://en.wikipedia.org/wiki/Thomas_Audley,_1st_Baron_Audley_of_Walden",https://en.wikipedia.org/w/index.php?diff=1345161726&oldid=1334093810
2009156999,Arnaldo Castillo,ImSnot,False,1774370965,en.wikipedia.org,0,added content + ref,6457,7080,1341697242,1345161732,False,False,enwiki,https://en.wikipedia.org/wiki/Arnaldo_Castillo,https://en.wikipedia.org/w/index.php?diff=1345161732&oldid=1341697242
2009156997,32X,Oknazevad,False,1774370963,en.wikipedia.org,0,I don't see how the CD-i is particularly relevant here.,48963,48930,1342423953,1345161731,False,False,enwiki,https://en.wikipedia.org/wiki/32X,https://en.wikipedia.org/w/index.php?diff=1345161731&oldid=1342423953
2009156996,Epicyclic gearing,Janardhanaiah,False,1774370959,en.wikipedia.org,0,,38690,41890,1342390780,1345161718,False,False,enwiki,https://en.wikipedia.org/wiki/Epicyclic_gearing,https://en.wikipedia.org/w/index.php?diff=1345161718&oldid=1342390780
2009157002,Aerosmith/ZZ Top Tour,LionmerterTHE,False,1774370964,en.wikipedia.org,0,"clean up, [[WP:AWB/T|typo(s) fixed]]: ously- → ously",26919,26919,1336145966,1345161730,True,False,enwiki,https://en.wikipedia.org/wiki/Aerosmith/ZZ_Top_Tour,https://en.wikipedia.org/w/index.php?diff=1345161730&oldid=1336145966
2009157004,Paul Ellering,McPhail,False,1774370966,en.wikipedia.org,0,,16756,16594,1340410119,1345161735,False,False,enwiki,https://en.wikipedia.org/wiki/Paul_Ellering,https://en.wikipedia.org/w/index.php?diff=1345161735&oldid=1340410119
2009157005,Strategic urban planning,LionmerterTHE,False,1774370966,en.wikipedia.org,0,"clean up, [[WP:AWB/T|typo(s) fixed]]: Executive Committee → executive committee (2), Corporation → corporation",10585,10584,1320104745,1345161733,True,False,enwiki,https://en.wikipedia.org/wiki/Strategic_urban_planning,https://en.wikipedia.org/w/index.php?diff=1345161733&oldid=1320104745
2009157006,Djoully Nzoko,Syvä-äksy,False,1774370967,en.wikipedia.org,0,,12552,12549,1334134513,1345161737,False,False,enwiki,https://en.wikipedia.org/wiki/Djoully_Nzoko,https://en.wikipedia.org/w/index.php?diff=1345161737&oldid=1334134513
2009157009,Roberto Breda,Angelo.romano,False,1774370965,en.wikipedia.org,0,update,17692,18754,1340596597,1345161734,False,False,enwiki,https://en.wikipedia.org/wiki/Roberto_Breda,https://en.wikipedia.org/w/index.php?diff=1345161734&oldid=1340596597
2009157010,Peter Teunissen,Gollem,False,1774370966,en.wikipedia.org,0,,9253,9259,1343130996,1345161736,False,False,enwiki,https://en.wikipedia.org/wiki/Peter_Teunissen,https://en.wikipedia.org/w/index.php?diff=1345161736&oldid=1343130996
2009157013,List of stars on the Hollywood Walk of Fame,~2026-12735-96,False,1774370942,en.wikipedia.org,0,/* A */,288535,288563,1345046492,1345161701,False,False,enwiki,https://en.wikipedia.org/wiki/List_of_stars_on_the_Hollywood_Walk_of_Fame,https://en.wikipedia.org/w/index.php?diff=1345161701&oldid=1345046492
2009157014,Whale (ship),Neiltonks,False,1774370967,en.wikipedia.org,0,"Changing [[Wikipedia:Short description|short description]] from ""Ship which disappeared in 1816"" to ""Ship lost at sea in 1816""",2378,2372,1345161693,1345161738,False,False,enwiki,https://en.wikipedia.org/wiki/Whale_(ship),https://en.wikipedia.org/w/index.php?diff=1345161738&oldid=1345161693
2009157021,Spencer Arrighetti,RadiantThor,False,1774370972,en.wikipedia.org,0,/* 2026 */ Reference repaired,14808,14838,1345039995,1345161742,False,False,enwiki,https://en.wikipedia.org/wiki/Spencer_Arrighetti,https://en.wikipedia.org/w/index.php?diff=1345161742&oldid=1345039995
2009157020,Stay mouse,Okkirae.temp,False,1774370970,en.wikipedia.org,0,,2410,2407,1342538564,1345161739,True,False,enwiki,https://en.wikipedia.org/wiki/Stay_mouse,https://en.wikipedia.org/w/index.php?diff=1345161739&oldid=1342538564
2009157022,Cynthia Emefa Ohene,DaSupremo,False,1774370974,en.wikipedia.org,0,added [[Category:Ghanaian women judges]] using [[WP:HC|HotCat]],4141,4176,1345161563,1345161745,False,False,enwiki,https://en.wikipedia.org/wiki/Cynthia_Emefa_Ohene,https://en.wikipedia.org/w/index.php?diff=1345161745&oldid=1345161563
2009157023,RFL Women's Rugby League,EdwardUK,False,1774370973,en.wikipedia.org,0,/* Teams */ year,24132,24132,1345161256,1345161744,False,False,enwiki,https://en.wikipedia.org/wiki/RFL_Women%27s_Rugby_League,https://en.wikipedia.org/w/index.php?diff=1345161744&oldid=1345161256
2009157025,2025–26 Thai League 3 Northeastern Region,Gunkiet,False,1774370972,en.wikipedia.org,0,,36087,36764,1344919501,1345161743,False,False,enwiki,https://en.wikipedia.org/wiki/2025%E2%80%9326_Thai_League_3_Northeastern_Region,https://en.wikipedia.org/w/index.php?diff=1345161743&oldid=1344919501
2009157028,Ellon United F.C.,Scotland2468,False,1774370974,en.wikipedia.org,0,,2543,2542,1345161146,1345161748,False,False,enwiki,https://en.wikipedia.org/wiki/Ellon_United_F.C.,https://en.wikipedia.org/w/index.php?diff=1345161748&oldid=1345161146
2009157030,Herb Vollmer,Dcw2003,False,1774370977,en.wikipedia.org,0,/* Columbia University */,8497,8518,1345161591,1345161753,False,False,enwiki,https://en.wikipedia.org/wiki/Herb_Vollmer,https://en.wikipedia.org/w/index.php?diff=1345161753&oldid=1345161591
2009157031,Kaneri Thikana,~2026-18419-73,False,1774370974,en.wikipedia.org,0,I think page is good,4990,4957,1345161063,1345161746,False,False,enwiki,https://en.wikipedia.org/wiki/Kaneri_Thikana,https://en.wikipedia.org/w/index.php?diff=1345161746&oldid=1345161063
