id,title,user,bot,timestamp,domain,namespace,comment,length_old,length_new,revision_old,revision_new,minor,patrolled,wiki,title_url,wiki_url
2009392936,Extensor digiti minimi muscle,Kayawaya,False,1774426524,en.wikipedia.org,0,Substituting picture of right-sided forearm & hand for the sake of didactics.,4504,4525,1345272946,1345274573,False,False,enwiki,https://en.wikipedia.org/wiki/Extensor_digiti_minimi_muscle,https://en.wikipedia.org/w/index.php?diff=1345274573&oldid=1345272946
2009392938,Ascuta monowai,Mill 1,False,1774426522,en.wikipedia.org,0,Added category,2119,2165,1275899252,1345274571,True,False,enwiki,https://en.wikipedia.org/wiki/Ascuta_monowai,https://en.wikipedia.org/w/index.php?diff=1345274571&oldid=1275899252
2009392937,Military parade,LionmerterTHE,False,1774426518,en.wikipedia.org,0,"clean up, [[WP:AWB/T|typo(s) fixed]]: June 8, 1991 → June 8, 1991, (2)",145442,145442,1343417064,1345274563,True,False,enwiki,https://en.wikipedia.org/wiki/Military_parade,https://en.wikipedia.org/w/index.php?diff=1345274563&oldid=1343417064
2009392939,Spanish animation,~2026-18237-67,False,1774426522,en.wikipedia.org,0,,23875,23912,1323092967,1345274569,False,False,enwiki,https://en.wikipedia.org/wiki/Spanish_animation,https://en.wikipedia.org/w/index.php?diff=1345274569&oldid=1323092967
2009392943,Elections in Kerala,~2026-18727-75,False,1774426519,en.wikipedia.org,0,Kerala's new official name is keralam,56134,56135,1344703262,1345274567,False,False,enwiki,https://en.wikipedia.org/wiki/Elections_in_Kerala,https://en.wikipedia.org/w/index.php?diff=1345274567&oldid=1344703262
2009392944,Roberto Sneider,LionmerterTHE,False,1774426524,en.wikipedia.org,0,"clean up, [[WP:AWB/T|typo(s) fixed]]: Assistant Director → assistant director",6220,6219,1285718688,1345274576,True,False,enwiki,https://en.wikipedia.org/wiki/Roberto_Sneider,https://en.wikipedia.org/w/index.php?diff=1345274576&oldid=1285718688
2009392947,Age of Empires III: The Asian Dynasties,LionmerterTHE,False,1774426525,en.wikipedia.org,0,"/* Campaigns */ clean up, [[WP:AWB/T|typo(s) fixed]]: Company → company (3)",25923,25923,1337112627,1345274577,True,False,enwiki,https://en.wikipedia.org/wiki/Age_of_Empires_III:_The_Asian_Dynasties,https://en.wikipedia.org/w/index.php?diff=1345274577&oldid=1337112627
2009392948,Pittsburgh Panthers women's basketball,LionmerterTHE,False,1774426524,en.wikipedia.org,0,"clean up, [[WP:AWB/T|typo(s) fixed]]: 53-72 → 53–72 (14)",25307,25334,1344980635,1345274575,True,False,enwiki,https://en.wikipedia.org/wiki/Pittsburgh_Panthers_women%27s_basketball,https://en.wikipedia.org/w/index.php?diff=1345274575&oldid=1344980635
2009392949,Eastern Canada Professional Soccer League,LionmerterTHE,False,1774426526,en.wikipedia.org,0,"clean up, [[WP:AWB/T|typo(s) fixed]]: 2-1 → 2–1 (7)",9924,9937,1303990854,1345274578,True,False,enwiki,https://en.wikipedia.org/wiki/Eastern_Canada_Professional_Soccer_League,https://en.wikipedia.org/w/index.php?diff=1345274578&oldid=1303990854
2009392950,Ascuta montana,Mill 1,False,1774426526,en.wikipedia.org,0,Added category,2114,2160,1275899290,1345274580,True,False,enwiki,https://en.wikipedia.org/wiki/Ascuta_montana,https://en.wikipedia.org/w/index.php?diff=1345274580&oldid=1275899290
2009392952,Faces of Death (2026 film),Youknowmyname657,False,1774426527,en.wikipedia.org,0,/* Release */,10514,10515,1345200518,1345274582,False,False,enwiki,https://en.wikipedia.org/wiki/Faces_of_Death_(2026_film),https://en.wikipedia.org/w/index.php?diff=1345274582&oldid=1345200518
2009392955,Chandrapur,ClueBot NG,False,1774426527,en.wikipedia.org,0,"Reverting possible vandalism by [[Special:Contribs/~2026-18538-93|~2026-18538-93]] to version by LaffyTaffer. [[WP:CBFP|Report False Positive?]] Thanks, [[WP:CBNG|ClueBot NG]]. (4496551) (Bot)",30881,30660,1345274556,1345274584,True,False,enwiki,https://en.wikipedia.org/wiki/Chandrapur,https://en.wikipedia.org/w/index.php?diff=1345274584&oldid=1345274556
2009392956,Daredevil: Born Again season 2,B.J,False,1774426525,en.wikipedia.org,0,Reverted edits by [[Special:Contributions/~2026-13947-21|~2026-13947-21]] ([[User talk:~2026-13947-21|talk]]) ([[WP:HG|HG]]) (3.4.14),92993,92978,1345274546,1345274579,True,False,enwiki,https://en.wikipedia.org/wiki/Daredevil:_Born_Again_season_2,https://en.wikipedia.org/w/index.php?diff=1345274579&oldid=1345274546
2009392958,Agastya,~2026-44457,False,1774426527,en.wikipedia.org,0,/* Biography */,49807,49813,1345018527,1345274586,False,False,enwiki,https://en.wikipedia.org/wiki/Agastya,https://en.wikipedia.org/w/index.php?diff=1345274586&oldid=1345018527
2009392959,Kobra and the Lotus,LionmerterTHE,False,1774426528,en.wikipedia.org,0,"clean up, [[WP:AWB/T|typo(s) fixed]]: the USA → the US (2), full length → full-length, 2012-2013 → 2012–2013",36158,36136,1332541860,1345274587,True,False,enwiki,https://en.wikipedia.org/wiki/Kobra_and_the_Lotus,https://en.wikipedia.org/w/index.php?diff=1345274587&oldid=1332541860
2009392960,Luther,LionmerterTHE,False,1774426530,en.wikipedia.org,0,"clean up, [[WP:AWB/T|typo(s) fixed]]: ’s → 's",2859,2858,1331888347,1345274589,True,False,enwiki,https://en.wikipedia.org/wiki/Luther,https://en.wikipedia.org/w/index.php?diff=1345274589&oldid=1331888347
2009392961,1798,LionmerterTHE,False,1774426526,en.wikipedia.org,0,"clean up, replaced: →, [[WP:AWB/T|typo(s) fixed]]: Physiology → physiology",93185,93197,1340808132,1345274585,True,False,enwiki,https://en.wikipedia.org/wiki/1798,https://en.wikipedia.org/w/index.php?diff=1345274585&oldid=1340808132
2009392963,Ascuta musca,Mill 1,False,1774426530,en.wikipedia.org,0,Added category,2004,2050,1275899382,1345274590,True,False,enwiki,https://en.wikipedia.org/wiki/Ascuta_musca,https://en.wikipedia.org/w/index.php?diff=1345274590&oldid=1275899382
2009392969,Avunculate marriage,Thecoach888,False,1774426533,en.wikipedia.org,0,/* List of historical avunculate marriages */,29666,29897,1345274302,1345274597,False,False,enwiki,https://en.wikipedia.org/wiki/Avunculate_marriage,https://en.wikipedia.org/w/index.php?diff=1345274597&oldid=1345274302
2009392973,Danish Social Liberal Party,~2026-82462-5,False,1774426530,en.wikipedia.org,0,/* Parliament */ changes,49852,50009,1343939114,1345274594,False,False,enwiki,https://en.wikipedia.org/wiki/Danish_Social_Liberal_Party,https://en.wikipedia.org/w/index.php?diff=1345274594&oldid=1343939114
2009392977,Kevin McGonigle,Raven296,False,1774426535,en.wikipedia.org,0,,7927,7915,1345274445,1345274604,False,False,enwiki,https://en.wikipedia.org/wiki/Kevin_McGonigle,https://en.wikipedia.org/w/index.php?diff=1345274604&oldid=1345274445
2009392974,Alinka Echeverría,LionmerterTHE,False,1774426533,en.wikipedia.org,0,"clean up, replaced: →, [[WP:AWB/T|typo(s) fixed]]: From 2010-2011 → From 2010 to 2011",14360,14360,1322478187,1345274596,True,False,enwiki,https://en.wikipedia.org/wiki/Alinka_Echeverr%C3%ADa,https://en.wikipedia.org/w/index.php?diff=1345274596&oldid=1322478187
2009392976,Mary Moultrie,WikiRby,False,1774426534,en.wikipedia.org,0,/* Early life / background */,11824,11830,1345274504,1345274595,False,False,enwiki,https://en.wikipedia.org/wiki/Mary_Moultrie,https://en.wikipedia.org/w/index.php?diff=1345274595&oldid=1345274504
2009392986,Ascuta tongariro,Mill 1,False,1774426534,en.wikipedia.org,0,Added category,2036,2082,1258480882,1345274601,True,False,enwiki,https://en.wikipedia.org/wiki/Ascuta_tongariro,https://en.wikipedia.org/w/index.php?diff=1345274601&oldid=1258480882
2009392987,Vladimir Dubrovskii,LionmerterTHE,False,1774426534,en.wikipedia.org,0,"clean up, [[WP:AWB/T|typo(s) fixed]]: Deputy director → deputy director, Editorial board → editorial board (3), 2008-2014 → 2008–2014 (3)",22913,22903,1327308611,1345274602,True,False,enwiki,https://en.wikipedia.org/wiki/Vladimir_Dubrovskii,https://en.wikipedia.org/w/index.php?diff=1345274602&oldid=1327308611
2009392988,Kosovo national football team results (2020–present),ManiacOfSport,False,1774426532,en.wikipedia.org,0,/* 2026 */,66289,66348,1338803752,1345274598,False,False,enwiki,https://en.wikipedia.org/wiki/Kosovo_national_football_team_results_(2020%E2%80%93present),https://en.wikipedia.org/w/index.php?diff=1345274598&oldid=1338803752
2009392989,A Beautiful Lie,Earthh,False,1774426536,en.wikipedia.org,0,rv genre warring,37104,37094,1342602510,1345274608,False,False,enwiki,https://en.wikipedia.org/wiki/A_Beautiful_Lie,https://en.wikipedia.org/w/index.php?diff=1345274608&oldid=1342602510
2009392991,Ponderomotive force,LionmerterTHE,False,1774426535,en.wikipedia.org,0,"clean up, [[WP:AWB/T|typo(s) fixed]]: For example → For example,, english → English",15006,15007,1341677260,1345274605,True,False,enwiki,https://en.wikipedia.org/wiki/Ponderomotive_force,https://en.wikipedia.org/w/index.php?diff=1345274605&oldid=1341677260
2009392993,Sujith Shankar,LionmerterTHE,False,1774426537,en.wikipedia.org,0,"/* Personal life */ clean up, [[WP:AWB/T|typo(s) fixed]]: 1948-2001 → 1948–2001 (2)",9677,9681,1338497838,1345274609,True,False,enwiki,https://en.wikipedia.org/wiki/Sujith_Shankar,https://en.wikipedia.org/w/index.php?diff=1345274609&oldid=1338497838
2009392997,Peter Godwin,NoMatterTryAgain,False,1774426540,en.wikipedia.org,0,correct title,13295,13297,1344072628,1345274612,False,False,enwiki,https://en.wikipedia.org/wiki/Peter_Godwin,https://en.wikipedia.org/w/index.php?diff=1345274612&oldid=1344072628
2009392998,Ascuta univa,Mill 1,False,1774426538,en.wikipedia.org,0,Added category,2043,2089,1258480931,1345274610,True,False,enwiki,https://en.wikipedia.org/wiki/Ascuta_univa,https://en.wikipedia.org/w/index.php?diff=1345274610&oldid=1258480931
