id,title,user,bot,timestamp,domain,namespace,comment,length_old,length_new,revision_old,revision_new,minor,patrolled,wiki,title_url,wiki_url
2009475872,Big Night,Nightscream,False,1774447562,en.wikipedia.org,0,/* Plot */ ce,12969,12968,1345319646,1345319780,True,False,enwiki,https://en.wikipedia.org/wiki/Big_Night,https://en.wikipedia.org/w/index.php?diff=1345319780&oldid=1345319646
2009475873,Piper PA-28 Cherokee,~2026-18578-38,False,1774447562,en.wikipedia.org,0,,64255,64256,1345319716,1345319782,False,False,enwiki,https://en.wikipedia.org/wiki/Piper_PA-28_Cherokee,https://en.wikipedia.org/w/index.php?diff=1345319782&oldid=1345319716
2009475875,Harakat Ashab al-Yamin al-Islamia,Bri,False,1774447564,en.wikipedia.org,0,"/* Further reading */ WSJ, Metro, The Telegraph",8098,9001,1345306266,1345319783,False,False,enwiki,https://en.wikipedia.org/wiki/Harakat_Ashab_al-Yamin_al-Islamia,https://en.wikipedia.org/w/index.php?diff=1345319783&oldid=1345306266
2009475876,"The Manor House, Castle Combe",Zackmann08,False,1774447562,en.wikipedia.org,0,fixing infobox and removing [[Category:Pages using infobox building with deprecated parameters |deprecated parameters]]; Cleaning up syntax using [[:en:User:Zackmann08/scripts/indent|indent.js]],6875,6847,1303488495,1345319781,True,False,enwiki,"https://en.wikipedia.org/wiki/The_Manor_House,_Castle_Combe",https://en.wikipedia.org/w/index.php?diff=1345319781&oldid=1303488495
2009475881,Wimmera Football League,Justin Kelly,False,1774447561,en.wikipedia.org,0,/* Netball */,126960,126968,1345317324,1345319778,False,False,enwiki,https://en.wikipedia.org/wiki/Wimmera_Football_League,https://en.wikipedia.org/w/index.php?diff=1345319778&oldid=1345317324
2009475883,Constitutional Reform Commission,Asianeditorz,False,1774447562,en.wikipedia.org,0,,57005,57001,1339162490,1345319777,False,False,enwiki,https://en.wikipedia.org/wiki/Constitutional_Reform_Commission,https://en.wikipedia.org/w/index.php?diff=1345319777&oldid=1339162490
2009475888,Transformers One,~2026-18404-58,False,1774447557,en.wikipedia.org,0,/* Voice cast */,81193,81181,1345319689,1345319776,False,False,enwiki,https://en.wikipedia.org/wiki/Transformers_One,https://en.wikipedia.org/w/index.php?diff=1345319776&oldid=1345319689
2009475892,Jeff Webb (entrepreneur),Jahaza,False,1774447568,en.wikipedia.org,0,removed [[Category:1950 births]]; added [[Category:1949 births]] using [[WP:HC|HotCat]],13834,13834,1345319031,1345319790,False,False,enwiki,https://en.wikipedia.org/wiki/Jeff_Webb_(entrepreneur),https://en.wikipedia.org/w/index.php?diff=1345319790&oldid=1345319031
2009475894,"The Manor House, Kandy",Zackmann08,False,1774447566,en.wikipedia.org,0,fixing infobox and removing [[Category:Pages using infobox building with deprecated parameters |deprecated parameters]]; Cleaning up syntax using [[:en:User:Zackmann08/scripts/indent|indent.js]],3134,3087,1088838444,1345319789,True,False,enwiki,"https://en.wikipedia.org/wiki/The_Manor_House,_Kandy",https://en.wikipedia.org/w/index.php?diff=1345319789&oldid=1088838444
2009475907,Franz Schulz,Lord Cornwallis,False,1774447569,en.wikipedia.org,0,/* Sound films */,12711,12716,1344505498,1345319791,False,False,enwiki,https://en.wikipedia.org/wiki/Franz_Schulz,https://en.wikipedia.org/w/index.php?diff=1345319791&oldid=1344505498
2009475909,Yes (band),Shubopshadangalang,False,1774447563,en.wikipedia.org,0,"/* 2001–2008: Magnification, Anniversary touring, and Anderson's departure */ adding sources of band billing as ""Howe, Squire & White of Yes"" in 2008",138185,138849,1345200998,1345319785,False,False,enwiki,https://en.wikipedia.org/wiki/Yes_(band),https://en.wikipedia.org/w/index.php?diff=1345319785&oldid=1345200998
2009475914,Freshkills Park,Plasticwonder,False,1774447569,en.wikipedia.org,0,Reverted edit by [[Special:Contribs/Plasticwonder|Plasticwonder]] ([[User talk:Plasticwonder|talk]]) to last version by Atheros1,23531,23665,1345319751,1345319794,True,False,enwiki,https://en.wikipedia.org/wiki/Freshkills_Park,https://en.wikipedia.org/w/index.php?diff=1345319794&oldid=1345319751
2009475915,Goa Opinion Poll Day,Rejoy2003,False,1774447567,en.wikipedia.org,0,no indic,34223,34168,1345319693,1345319788,False,False,enwiki,https://en.wikipedia.org/wiki/Goa_Opinion_Poll_Day,https://en.wikipedia.org/w/index.php?diff=1345319788&oldid=1345319693
2009475920,Bullets for O'Hara,Stonehedge315,False,1774447572,en.wikipedia.org,0,→ External links,4104,4082,1340446758,1345319799,False,False,enwiki,https://en.wikipedia.org/wiki/Bullets_for_O%27Hara,https://en.wikipedia.org/w/index.php?diff=1345319799&oldid=1340446758
2009475919,List of The Saint episodes,~2026-92071-1,False,1774447569,en.wikipedia.org,0,"Completed the guest cast, added the adaptation and fixed Bond film links for The Crooked Ring",118992,119152,1345181035,1345319795,False,False,enwiki,https://en.wikipedia.org/wiki/List_of_The_Saint_episodes,https://en.wikipedia.org/w/index.php?diff=1345319795&oldid=1345181035
2009475923,Henry Joy Fynes-Clinton,Bruce1ee,False,1774447572,en.wikipedia.org,0,fixed [[Special:LintErrors|lint errors]] – invalid file options,22693,22685,1345318654,1345319800,True,False,enwiki,https://en.wikipedia.org/wiki/Henry_Joy_Fynes-Clinton,https://en.wikipedia.org/w/index.php?diff=1345319800&oldid=1345318654
2009475925,Pareuthria,JoJan,False,1774447572,en.wikipedia.org,0,+ species,5224,5290,1059464226,1345319801,False,False,enwiki,https://en.wikipedia.org/wiki/Pareuthria,https://en.wikipedia.org/w/index.php?diff=1345319801&oldid=1059464226
2009475926,History of electroconvulsive therapy in the United States,Ritad05,False,1774447570,en.wikipedia.org,0,"added more to ""the return of ECT""",17436,17781,1345190654,1345319796,False,False,enwiki,https://en.wikipedia.org/wiki/History_of_electroconvulsive_therapy_in_the_United_States,https://en.wikipedia.org/w/index.php?diff=1345319796&oldid=1345190654
2009475927,The Mansion (Baguio),Zackmann08,False,1774447571,en.wikipedia.org,0,fixing infobox and removing [[Category:Pages using infobox building with deprecated parameters |deprecated parameters]]; Cleaning up syntax using [[:en:User:Zackmann08/scripts/indent|indent.js]],8460,8452,1326542974,1345319798,True,False,enwiki,https://en.wikipedia.org/wiki/The_Mansion_(Baguio),https://en.wikipedia.org/w/index.php?diff=1345319798&oldid=1326542974
2009475929,1734 in Scotland,The joy of all things,False,1774447572,en.wikipedia.org,0,amended tag,2601,2632,1345319763,1345319804,False,False,enwiki,https://en.wikipedia.org/wiki/1734_in_Scotland,https://en.wikipedia.org/w/index.php?diff=1345319804&oldid=1345319763
2009475928,The Jew of Linz,Jy Houston,False,1774447568,en.wikipedia.org,0,"Cornish dates photo to 1904, also added quote to McGuinness cite for more general reasons",55274,55902,1345131437,1345319792,False,False,enwiki,https://en.wikipedia.org/wiki/The_Jew_of_Linz,https://en.wikipedia.org/w/index.php?diff=1345319792&oldid=1345131437
2009475931,Lakshman Joo,Jn.mdel,False,1774447569,en.wikipedia.org,0,"Updated grammar, added citations, added more information from multiple sources",13845,14903,1343234286,1345319793,False,False,enwiki,https://en.wikipedia.org/wiki/Lakshman_Joo,https://en.wikipedia.org/w/index.php?diff=1345319793&oldid=1343234286
2009475932,Butthole Surfers,Kid Cut It Out,False,1774447571,en.wikipedia.org,0,add documentary film section,60130,61647,1344460560,1345319803,False,False,enwiki,https://en.wikipedia.org/wiki/Butthole_Surfers,https://en.wikipedia.org/w/index.php?diff=1345319803&oldid=1344460560
2009475934,Sydney Church of England Grammar School,Hobbstoper,False,1774447572,en.wikipedia.org,0,,34155,34087,1344793268,1345319805,False,False,enwiki,https://en.wikipedia.org/wiki/Sydney_Church_of_England_Grammar_School,https://en.wikipedia.org/w/index.php?diff=1345319805&oldid=1344793268
2009475935,Deshaun Watson,WikiOriginal-9,False,1774447571,en.wikipedia.org,0,/* NFL career statistics */,101638,102746,1345319758,1345319802,False,False,enwiki,https://en.wikipedia.org/wiki/Deshaun_Watson,https://en.wikipedia.org/w/index.php?diff=1345319802&oldid=1345319758
2009475938,2026 LS Pro season,RedPatch,False,1774447575,en.wikipedia.org,0,/* Ligue Espoirs (U19) */,12004,12338,1345319356,1345319808,False,False,enwiki,https://en.wikipedia.org/wiki/2026_LS_Pro_season,https://en.wikipedia.org/w/index.php?diff=1345319808&oldid=1345319356
2009475943,Vampire: The Masquerade – Swansong,Fiction Fanatic III,False,1774447575,en.wikipedia.org,0,[[MOS:CURLY]]; alphabetizing categories,23536,23532,1284039720,1345319811,False,False,enwiki,https://en.wikipedia.org/wiki/Vampire:_The_Masquerade_%E2%80%93_Swansong,https://en.wikipedia.org/w/index.php?diff=1345319811&oldid=1284039720
2009475956,Muslim conquest of Persia,ShelfSkewed,False,1774447573,en.wikipedia.org,0,Unlinked ambiguous—no articles,86859,86851,1344904143,1345319809,False,False,enwiki,https://en.wikipedia.org/wiki/Muslim_conquest_of_Persia,https://en.wikipedia.org/w/index.php?diff=1345319809&oldid=1344904143
2009475957,Fahmi Ibrahim,T1actical,False,1774447573,en.wikipedia.org,0,/* top */,9276,9276,1344895364,1345319807,False,False,enwiki,https://en.wikipedia.org/wiki/Fahmi_Ibrahim,https://en.wikipedia.org/w/index.php?diff=1345319807&oldid=1344895364
2009475969,The Mansion on O Street,Zackmann08,False,1774447576,en.wikipedia.org,0,fixing infobox and removing [[Category:Pages using infobox building with deprecated parameters |deprecated parameters]]; Cleaning up syntax using [[:en:User:Zackmann08/scripts/indent|indent.js]],11165,11259,1342958521,1345319814,True,False,enwiki,https://en.wikipedia.org/wiki/The_Mansion_on_O_Street,https://en.wikipedia.org/w/index.php?diff=1345319814&oldid=1342958521
2009475970,Alejandra Usquiano,Daniel2023Sports,False,1774447575,en.wikipedia.org,0,,8465,8585,1340608175,1345319812,False,False,enwiki,https://en.wikipedia.org/wiki/Alejandra_Usquiano,https://en.wikipedia.org/w/index.php?diff=1345319812&oldid=1340608175
2009475980,Maizières-lès-Metz,Markussep,False,1774447579,en.wikipedia.org,0,"/* Population */ update, reference",3545,3567,1253578701,1345319823,False,False,enwiki,https://en.wikipedia.org/wiki/Maizi%C3%A8res-l%C3%A8s-Metz,https://en.wikipedia.org/w/index.php?diff=1345319823&oldid=1253578701
2009475981,Teahouse,Gileselig,False,1774447577,en.wikipedia.org,0,/* Other meanings and related words */ Added citation needed tag,16846,16881,1345319670,1345319816,False,False,enwiki,https://en.wikipedia.org/wiki/Teahouse,https://en.wikipedia.org/w/index.php?diff=1345319816&oldid=1345319670
2009475988,Emily Gregory (politician),Pemilligan,False,1774447580,en.wikipedia.org,0,"Added and adjusted reference details, [[Wikipedia:MOSNUMscript|script]]-assisted date audit and style fixes per [[MOS:NUM]]",3198,3206,1345304522,1345319825,False,False,enwiki,https://en.wikipedia.org/wiki/Emily_Gregory_(politician),https://en.wikipedia.org/w/index.php?diff=1345319825&oldid=1345304522
2009475990,Gerousia,Paul August,False,1774447581,en.wikipedia.org,0,/* Power and importance */ Expand cite,29062,29062,1345318718,1345319829,False,False,enwiki,https://en.wikipedia.org/wiki/Gerousia,https://en.wikipedia.org/w/index.php?diff=1345319829&oldid=1345318718
2009475993,The Marin,Zackmann08,False,1774447580,en.wikipedia.org,0,fixing infobox and removing [[Category:Pages using infobox building with deprecated parameters |deprecated parameters]]; Cleaning up syntax using [[:en:User:Zackmann08/scripts/indent|indent.js]],5893,5897,1275303850,1345319827,True,False,enwiki,https://en.wikipedia.org/wiki/The_Marin,https://en.wikipedia.org/w/index.php?diff=1345319827&oldid=1275303850
2009475994,Central Park Mall,Epicgenius,False,1774447582,en.wikipedia.org,0,"/* External links */ removed [[Category:Pedestrian infrastructure in New York City]] using [[WP:HC|HotCat]], rm el",11375,11280,1345319766,1345319832,False,False,enwiki,https://en.wikipedia.org/wiki/Central_Park_Mall,https://en.wikipedia.org/w/index.php?diff=1345319832&oldid=1345319766
2009475995,Tonbridge (UK Parliament constituency),JohnWinnie,False,1774447576,en.wikipedia.org,0,Wrong name is replaced,29643,29677,1320151249,1345319821,True,False,enwiki,https://en.wikipedia.org/wiki/Tonbridge_(UK_Parliament_constituency),https://en.wikipedia.org/w/index.php?diff=1345319821&oldid=1320151249
2009475998,SK Træff,~2026-99662-1,False,1774447583,en.wikipedia.org,0,/* Current squad */,8228,8230,1320280031,1345319834,False,False,enwiki,https://en.wikipedia.org/wiki/SK_Tr%C3%A6ff,https://en.wikipedia.org/w/index.php?diff=1345319834&oldid=1320280031
2009475999,Electronic waste,Leothelion21,False,1774447574,en.wikipedia.org,0,citation added,178941,179438,1345319220,1345319806,False,False,enwiki,https://en.wikipedia.org/wiki/Electronic_waste,https://en.wikipedia.org/w/index.php?diff=1345319806&oldid=1345319220
2009476001,Botswana Patriotic Front,Realxg207,False,1774447581,en.wikipedia.org,0,,7290,7303,1344074138,1345319831,False,False,enwiki,https://en.wikipedia.org/wiki/Botswana_Patriotic_Front,https://en.wikipedia.org/w/index.php?diff=1345319831&oldid=1344074138
2009476008,Liga AUF Uruguaya,Ericbaudouin,False,1774447583,en.wikipedia.org,0,/* List of champions (1900–present) */,71878,72143,1345319577,1345319836,True,False,enwiki,https://en.wikipedia.org/wiki/Liga_AUF_Uruguaya,https://en.wikipedia.org/w/index.php?diff=1345319836&oldid=1345319577
2009476010,Robert Schmidt (German politician),Laddenvean,False,1774447587,en.wikipedia.org,0,Category,6970,7102,1341768828,1345319841,False,False,enwiki,https://en.wikipedia.org/wiki/Robert_Schmidt_(German_politician),https://en.wikipedia.org/w/index.php?diff=1345319841&oldid=1341768828
2009476011,Freerice,~2026-18677-29,False,1774447583,en.wikipedia.org,0,,5530,5493,1311670710,1345319835,False,False,enwiki,https://en.wikipedia.org/wiki/Freerice,https://en.wikipedia.org/w/index.php?diff=1345319835&oldid=1311670710
2009476014,Ayin Network,Gjs238,False,1774447588,en.wikipedia.org,0,added [[Category:Communications and media organizations based in Africa]] using [[WP:HC|HotCat]],1688,1756,1345319682,1345319844,False,False,enwiki,https://en.wikipedia.org/wiki/Ayin_Network,https://en.wikipedia.org/w/index.php?diff=1345319844&oldid=1345319682
2009476013,British Raj,AnbareeV,False,1774447578,en.wikipedia.org,0,,227997,228406,1345240999,1345319817,False,False,enwiki,https://en.wikipedia.org/wiki/British_Raj,https://en.wikipedia.org/w/index.php?diff=1345319817&oldid=1345240999
2009476016,The Marina Torch,Zackmann08,False,1774447584,en.wikipedia.org,0,fixing infobox and removing [[Category:Pages using infobox building with deprecated parameters |deprecated parameters]]; Cleaning up syntax using [[:en:User:Zackmann08/scripts/indent|indent.js]],13990,13980,1341139751,1345319837,True,False,enwiki,https://en.wikipedia.org/wiki/The_Marina_Torch,https://en.wikipedia.org/w/index.php?diff=1345319837&oldid=1341139751
2009476018,Piper PA-28 Cherokee,LuniZunie,False,1774447585,en.wikipedia.org,0,Reverted edits by [[Special:Contribs/~2026-18578-38|~2026-18578-38]] ([[User talk:~2026-18578-38|talk]]): vandalism ([[:en:WP:WikiShield|WS]]),64256,64255,1345319782,1345319839,True,False,enwiki,https://en.wikipedia.org/wiki/Piper_PA-28_Cherokee,https://en.wikipedia.org/w/index.php?diff=1345319839&oldid=1345319782
2009476020,Clayco,~2026-18721-88,False,1774447585,en.wikipedia.org,0,/* top */Fixed typo,4512,4508,1344170761,1345319840,False,False,enwiki,https://en.wikipedia.org/wiki/Clayco,https://en.wikipedia.org/w/index.php?diff=1345319840&oldid=1344170761
2009476030,The Mark (Bucharest),Zackmann08,False,1774447587,en.wikipedia.org,0,fixing infobox and removing [[Category:Pages using infobox building with deprecated parameters |deprecated parameters]]; Cleaning up syntax using [[:en:User:Zackmann08/scripts/indent|indent.js]],3983,4012,1275672327,1345319845,True,False,enwiki,https://en.wikipedia.org/wiki/The_Mark_(Bucharest),https://en.wikipedia.org/w/index.php?diff=1345319845&oldid=1275672327
2009476035,Freerice,ClueBot NG,False,1774447590,en.wikipedia.org,0,"Reverting possible vandalism by [[Special:Contribs/~2026-18677-29|~2026-18677-29]] to version by GreenC bot. [[WP:CBFP|Report False Positive?]] Thanks, [[WP:CBNG|ClueBot NG]]. (4496666) (Bot)",5493,5530,1345319835,1345319847,True,False,enwiki,https://en.wikipedia.org/wiki/Freerice,https://en.wikipedia.org/w/index.php?diff=1345319847&oldid=1345319835
2009476041,Cape Ingrid,Wbm1058,False,1774447592,en.wikipedia.org,0,redirect bypass from [[Antartica]] to [[Antarctica]] using [[:en:Wikipedia:Tools/Navigation_popups|popups]],1690,1691,1345200475,1345319850,True,False,enwiki,https://en.wikipedia.org/wiki/Cape_Ingrid,https://en.wikipedia.org/w/index.php?diff=1345319850&oldid=1345200475
